1429365600.000,0
1429365941.000,4,1,10.96,2,-4.17,5,-8.10,6,-3.01
1429365942.000,4,1,8.11,2,-4.93,5,-7.75,6,-1.98
1429365943.000,4,1,5.35,2,-5.59,5,-7.35,6,-0.78
1429365944.000,4,1,3.10,2,-6.19,5,-6.91,6,0.62
1429365945.000,4,1,1.27,2,-6.71,5,-6.41,6,2.31
1429365946.000,4,1,-0.24,2,-7.18,5,-5.84,6,4.38
1429365947.000,4,1,-1.52,2,-7.60,5,-5.21,6,6.93
1429365948.000,4,1,-2.61,2,-7.96,5,-4.49,6,9.89
1429365949.000,3,1,-3.56,5,-3.67,6,11.79
1429365950.000,4,1,-4.39,4,-8.01,5,-2.74,6,10.26
1429365951.000,4,1,-5.12,4,-7.65,5,-1.67,6,7.31
1429365952.000,4,1,-5.76,4,-7.24,5,-0.42,6,4.68
1429365953.000,4,1,-6.34,4,-6.78,5,1.05,6,2.56
1429365954.000,4,1,-6.85,4,-6.26,5,2.83,6,0.83
1429365955.000,4,1,-7.30,4,-5.68,5,5.02,6,-0.61
1429365956.000,4,1,-7.70,4,-5.02,5,7.72,6,-1.83
1429365957.000,4,1,-8.05,4,-4.28,5,10.64,6,-2.88
1429365958.000,3,4,-3.43,5,11.70,6,-3.79
1429365959.000,4,3,-7.91,4,-2.47,5,9.47,6,-4.60
1429365960.000,4,3,-7.54,4,-1.35,5,6.54,6,-5.30
1429365961.000,4,3,-7.12,4,-0.04,5,4.06,6,-5.93
1429365962.000,4,3,-6.64,4,1.51,5,2.05,6,-6.48
1429365963.000,4,3,-6.11,4,3.39,5,0.41,6,-6.98
1429365964.000,4,3,-5.50,4,5.71,5,-0.97,6,-7.41
1429365965.000,4,3,-4.82,4,8.53,5,-2.13,6,-7.80
1429365966.000,4,3,-4.06,4,11.26,5,-3.14,6,-8.14
1429365967.000,4,2,-8.15,3,-3.18,4,11.33,5,-4.02
1429365968.000,4,2,-7.81,3,-2.18,4,8.65,5,-4.80
1429365969.000,4,2,-7.43,3,-1.01,4,5.81,5,-5.48
1429365970.000,4,2,-6.99,3,0.35,4,3.47,5,-6.09
1429365971.000,4,2,-6.50,3,1.98,4,1.57,5,-6.62
1429365972.000,4,2,-5.95,3,3.97,4,0.01,5,-7.10
1429365973.000,4,2,-5.33,3,6.43,4,-1.30,5,-7.52
1429365974.000,4,2,-4.62,3,9.36,4,-2.43,5,-7.90
1429365975.000,5,1,-8.37,2,-3.83,3,11.67,4,-3.40,5,-8.23
