gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift
1429448320.80213,GG27,27,20716061.2459753,-3157.33740872145,-228.025019168854
1429448320.90213,GG27,27,20716056.9655259,-3180.17343503237,-229.533761739731
1429448321.00213,GG27,27,20716052.8410697,-3202.99884006381,-228.304415941238
1429448321.10213,GG27,27,20716048.5295648,-3225.81515821815,-228.118151426315
1429448321.20213,GG27,27,20716044.3415013,-3248.62958872318,-228.723511099815
1429448321.30213,GG27,27,20716039.9875764,-3271.45986914635,-227.950513362885
1429448321.40213,GG27,27,20716035.5385282,-3294.26134747267,-227.000564336777
1429448321.50213,GG27,27,20716031.2279872,-3317.07621848583,-228.350982069969
1429448321.60213,GG27,27,20716026.7873277,-3339.86730054021,-227.950513362885
1429448321.70213,GG27,27,20716022.5205022,-3362.64500874281,-228.192657232285
1429448321.80213,GG27,27,20716018.1556177,-3385.43453851342,-227.894634008408
1429448321.90213,GG27,27,20716013.7689063,-3408.2197855413,-227.643176913261
1429448322.00213,GG27,27,20716009.3539797,-3430.98013660312,-227.028504014015
1429448322.10213,GG27,27,20716005.0045143,-3453.73999622464,-227.112323045731
1429448322.20213,GG27,27,20716000.5946308,-3476.5068962276,-226.860865950584
1429448322.30213,GG27,27,20715996.2553363,-3499.25443416834,-228.257849812508
1429448322.40213,GG27,27,20715991.8202459,-3522.0167272985,-227.7921885252
1429448322.50213,GG27,27,20715987.2594051,-3544.78286939859,-227.736309170723
1429448322.60213,GG27,27,20715982.5907986,-3567.49928218126,-226.804986596107
1429448322.70213,GG27,27,20715978.1742594,-3590.24601110816,-227.596610784531
1429448322.80213,GG27,27,20715973.7244577,-3612.97522097826,-227.354466915131
1429448322.90213,GG27,27,20715969.3894817,-3635.70209768414,-227.941200137138
1429448323.00213,GG27,27,20715964.8946174,-3658.42843255401,-228.118151426315
1429448323.10213,GG27,27,20715960.4716153,-3681.13298800588,-226.162374019623
1429448323.20213,GG27,27,20715955.9893468,-3703.85079345107,-227.075070142746
1429448323.30213,GG27,27,20715951.6916314,-3726.55741426349,-227.000564336777
1429448323.40213,GG27,27,20715947.2344441,-3749.25811648369,-227.093696594238
1429448323.50213,GG27,27,20715942.8453508,-3771.95152768493,-225.90160369873
1429448323.60213,GG27,27,20715938.5074684,-3794.6273137033,-227.224081754684
1429448323.70213,GG27,27,20715934.3722526,-3817.30864018202,-225.501134991646
1429448323.80213,GG27,27,20715930.030903,-3839.99416294694,-227.317214012146
1429448323.90213,GG27,27,20715925.821901,-3862.68662953377,-227.335840463638
1429448324.00213,GG27,27,20715921.5722936,-3885.36877343059,-225.529074668884
1429448324.10213,GG27,27,20715917.2135346,-3908.04159858823,-225.873664021492
1429448324.20213,GG27,27,20715912.9428379,-3930.6969717741,-226.590782403946
1429448324.30213,GG27,27,20715908.4875744,-3953.34687826037,-226.302072405815
1429448324.40213,GG27,27,20715903.8833729,-3975.99112078547,-227.633863687515
1429448324.50213,GG27,27,20715899.5749311,-3998.63740599155,-226.395204663277
1429448324.60213,GG27,27,20715895.2145053,-4021.25318282843,-226.907432079315
1429448324.70213,GG27,27,20715890.7761728,-4043.88209378719,-226.497650146484
1429448324.80213,GG27,27,20715886.3839762,-4066.51362100244,-226.059928536415
1429448324.90213,GG27,27,20715882.100119,-4089.1418184936,-225.445255637169
1429448325.00213,GG27,27,20715877.8611219,-4111.74511805177,-227.726995944977
1429448325.10213,GG27,27,20715873.6467047,-4134.37969911098,-226.236879825592
1429448325.20213,GG27,27,20715869.2385496,-4156.98736789823,-226.562842726707
1429448325.30213,GG27,27,20715865.1256448,-4179.60517564416,-226.069241762161
1429448325.40213,GG27,27,20715860.9208721,-4202.21933493018,-225.678086280823
1429448325.50213,GG27,27,20715856.5508646,-4224.8274294436,-225.882977247238
1429448325.60213,GG27,27,20715852.3488154,-4247.41404235363,-226.590782403946
1429448325.70213,GG27,27,20715848.0869585,-4270.01381075382,-225.445255637169
1429448325.80213,GG27,27,20715843.8950313,-4292.61141067743,-225.352123379707
1429448325.90213,GG27,27,20715839.8249305,-4315.17999562621,-226.134434342384
1429448326.00213,GG27,27,20715835.5086059,-4337.76185169816,-226.255506277084
1429448326.10213,GG27,27,20715831.2414582,-4360.31983539462,-224.197283387184
1429448326.20213,GG27,27,20715827.1702918,-4382.86608090997,-225.799158215523
1429448326.30213,GG27,27,20715822.9990462,-4405.4244159162,-225.687399506569
1429448326.40213,GG27,27,20715819.1298743,-4427.96211880445,-225.1286059618
1429448326.50213,GG27,27,20715814.7235462,-4450.49635320902,-226.469710469246
1429448326.60213,GG27,27,20715810.3654164,-4473.05064958334,-224.439427256584
1429448326.70213,GG27,27,20715806.0323208,-4495.55779364705,-225.184485316277
1429448326.80213,GG27,27,20715801.6775049,-4518.07597765326,-224.346294999123
1429448326.90213,GG27,27,20715797.3782478,-4540.60255113244,-224.802643060684
1429448327.00213,GG27,27,20715792.9817302,-4563.1130476594,-225.193798542023
1429448327.10213,GG27,27,20715788.6141276,-4585.64005288482,-225.100666284561
1429448327.20213,GG27,27,20715784.3599114,-4608.14625522494,-224.411487579346
1429448327.30213,GG27,27,20715780.2615627,-4630.60533392429,-224.476680159569
1429448327.40213,GG27,27,20715776.0263547,-4653.07307913899,-224.728137254715
1429448327.50213,GG27,27,20715771.7568406,-4675.5812882185,-225.948169827461
1429448327.60213,GG27,27,20715767.4401133,-4698.0605122447,-224.653631448746
1429448327.70213,GG27,27,20715763.2558506,-4720.53991612792,-224.849209189415
1429448327.80213,GG27,27,20715759.1092664,-4743.00528600812,-224.746763706207
1429448327.90213,GG27,27,20715754.7392885,-4765.4742809236,-224.718824028969
1429448328.00213,GG27,27,20715750.4510169,-4787.92976549268,-224.104151129723
1429448328.10213,GG27,27,20715746.1117045,-4810.37734138966,-222.75373339653
1429448328.20213,GG27,27,20715741.8374889,-4832.81291815639,-224.700197577477
1429448328.30213,GG27,27,20715737.6745621,-4855.24565175176,-224.476680159569
1429448328.40213,GG27,27,20715733.511649,-4877.69072544575,-224.960967898369
1429448328.50213,GG27,27,20715729.2638745,-4900.11219450831,-223.862007260323
1429448328.60213,GG27,27,20715724.9225784,-4922.5365152657,-223.889946937561
1429448328.70213,GG27,27,20715720.650287,-4944.95821622014,-223.806127905846
1429448328.80213,GG27,27,20715716.364132,-4967.33797562122,-223.219394683838
1429448328.90213,GG27,27,20715712.1233781,-4989.75996810198,-224.309042096138
1429448329.00213,GG27,27,20715707.8176925,-5012.14839476347,-223.955139517784
1429448329.10213,GG27,27,20715703.5395376,-5034.54298722744,-225.0075340271
1429448329.20213,GG27,27,20715699.3231725,-5056.92098668218,-223.377719521523
1429448329.30213,GG27,27,20715695.0908229,-5079.29523104429,-224.122777581215
1429448329.40213,GG27,27,20715691.024604,-5101.65142217278,-223.657116293907
1429448329.50213,GG27,27,20715686.8960304,-5124.01771891117,-223.591923713684
1429448329.60213,GG27,27,20715682.7923216,-5146.36323785782,-223.862007260323
1429448329.70213,GG27,27,20715678.4914929,-5168.7334549427,-223.768875002861
1429448329.80213,GG27,27,20715674.3824802,-5191.09239336848,-223.303213715553
1429448329.90213,GG27,27,20715670.2882679,-5213.44885993004,-223.759561777115
1429448330.00213,GG27,27,20715666.131134,-5235.78411376476,-222.884118556976
1429448330.10213,GG27,27,20715661.7393592,-5258.10914483666,-222.846865653992
1429448330.20213,GG27,27,20715657.540355,-5280.43438389897,-223.647803068161
1429448330.30213,GG27,27,20715653.2694423,-5302.76096484065,-222.707167267799
1429448330.40213,GG27,27,20715649.0503241,-5325.08137384057,-223.619863390923
1429448330.50213,GG27,27,20715644.689024,-5347.40699312091,-223.638489842415
1429448330.60213,GG27,27,20715640.4867362,-5369.71941453218,-223.265960812569
1429448330.70213,GG27,27,20715636.2300467,-5392.02676159143,-223.293900489807
1429448330.80213,GG27,27,20715631.9173314,-5414.31680756807,-223.098322749138
1429448330.90213,GG27,27,20715627.5575768,-5436.60443025827,-222.455710172653
1429448331.00213,GG27,27,20715623.1810756,-5458.86885690689,-221.934169530869
1429448331.10213,GG27,27,20715618.9988532,-5481.16272976995,-223.48016500473
1429448331.20213,GG27,27,20715614.8103155,-5503.43653041124,-223.871320486069
1429448331.30213,GG27,27,20715610.4897493,-5525.69911828637,-222.465023398399
1429448331.40213,GG27,27,20715606.3805172,-5547.96010652184,-221.515074372292
1429448331.50213,GG27,27,20715602.1376735,-5570.22349143028,-222.465023398399
1429448331.60213,GG27,27,20715597.862417,-5592.4709803164,-221.701338887215
1429448331.70213,GG27,27,20715593.5856361,-5614.71454513073,-222.241505980492
1429448331.80213,GG27,27,20715589.3346987,-5636.95285278559,-223.321840167046
1429448331.90213,GG27,27,20715585.0035384,-5659.1797644496,-222.39051759243
1429448332.00213,GG27,27,20715580.5805294,-5681.40369594097,-222.520902752876
1429448332.10213,GG27,27,20715576.2963034,-5703.63132846355,-221.366062760353
1429448332.20213,GG27,27,20715572.1389561,-5725.84718006849,-220.965594053268
1429448332.30213,GG27,27,20715568.0227722,-5748.05848670006,-220.909714698792
1429448332.40213,GG27,27,20715563.7281423,-5770.2554513514,-221.962109208107
1429448332.50213,GG27,27,20715559.3728019,-5792.45170879364,-223.396345973015
1429448332.60213,GG27,27,20715555.1981855,-5814.66207811236,-221.645459532738
1429448332.70213,GG27,27,20715550.9538872,-5836.87531837821,-222.167000174522
1429448332.80213,GG27,27,20715546.7155921,-5859.04839083552,-220.509245991707
1429448332.90213,GG27,27,20715542.5021492,-5881.24484762549,-222.809612751007
1429448333.00213,GG27,27,20715538.2030409,-5903.41354376078,-222.306698560715
1429448333.10213,GG27,27,20715533.9051191,-5925.58848404884,-221.589580178261
1429448333.20213,GG27,27,20715529.6238382,-5947.73518660665,-222.697854042053
1429448333.30212,GG27,27,20715525.543249,-5969.8954307735,-221.617519855499
1429448333.40213,GG27,27,20715521.2575864,-5992.04176491499,-220.69551050663
1429448333.50213,GG27,27,20715517.0728134,-6014.1920106411,-221.943482756615
1429448333.60212,GG27,27,20715512.896561,-6036.31812939048,-221.896916627884
1429448333.70212,GG27,27,20715508.7157838,-6058.44334572554,-221.505761146545
1429448333.80212,GG27,27,20715504.4419278,-6080.5661547482,-221.319496631622
1429448333.90212,GG27,27,20715500.1951083,-6102.6785479784,-220.630317926407
1429448334.00212,GG27,27,20715496.0409798,-6124.79918915033,-220.527872443199
1429448334.10212,GG27,27,20715491.8025348,-6146.89586740732,-221.170485019684
1429448334.20212,GG27,27,20715487.5376942,-6168.99688720703,-220.770016312599
1429448334.30212,GG27,27,20715483.2783558,-6191.09811902046,-220.639631152153
1429448334.40212,GG27,27,20715479.0383925,-6213.18254715204,-220.034271478653
1429448334.50212,GG27,27,20715474.7873338,-6235.269313097,-220.909714698792
1429448334.60212,GG27,27,20715470.4708868,-6257.36219388247,-220.527872443199
1429448334.70212,GG27,27,20715466.2224905,-6279.43481087685,-220.57443857193
1429448334.80212,GG27,27,20715462.0994606,-6301.49631810188,-221.012160181999
1429448334.90212,GG27,27,20715457.9840267,-6323.56204670668,-221.198424696922
1429448335.00212,GG27,27,20715453.7362619,-6345.63109630346,-221.235677599907
1429448335.10212,GG27,27,20715449.5233727,-6367.6857791543,-219.540670514107
1429448335.20212,GG27,27,20715445.3153911,-6389.7257938385,-220.462679862976
1429448335.30212,GG27,27,20715441.2537166,-6411.77956801653,-219.298526644707
1429448335.40212,GG27,27,20715437.162444,-6433.81699347496,-220.965594053268
1429448335.50212,GG27,27,20715432.9624727,-6455.84725648165,-220.742076635361
1429448335.60212,GG27,27,20715428.9121151,-6477.87832480669,-220.723450183868
1429448335.70212,GG27,27,20715424.7299631,-6499.94225358963,-221.561640501022
1429448335.80212,GG27,27,20715420.4732959,-6521.9500901103,-219.820067286491
1429448335.90212,GG27,27,20715416.2140058,-6543.96903711557,-219.596549868584
1429448336.00212,GG27,27,20715411.9241707,-6565.99152165651,-220.434740185738
1429448336.10212,GG27,27,20715407.5780411,-6587.99527931213,-219.838693737984
1429448336.20212,GG27,27,20715403.4015217,-6609.97532737255,-219.717621803284
1429448336.30212,GG27,27,20715399.2068315,-6631.96273636818,-220.09015083313
1429448336.40212,GG27,27,20715394.907335,-6653.95647782087,-219.307839870453
1429448336.50212,GG27,27,20715390.4992682,-6675.94107705355,-219.782814383507
1429448336.60212,GG27,27,20715386.305341,-6697.91642642021,-220.201909542084
1429448336.70212,GG27,27,20715382.2995243,-6719.8942013979,-219.652429223061
1429448336.80212,GG27,27,20715378.1901214,-6741.85264140368,-217.929482460022
1429448336.90212,GG27,27,20715373.9273774,-6763.80714517832,-219.754874706268
1429448337.00212,GG27,27,20715369.8135123,-6785.75798904896,-218.553468585014
1429448337.10212,GG27,27,20715365.6111215,-6807.68524694443,-219.438225030899
1429448337.20212,GG27,27,20715361.4142501,-6829.63468998671,-219.60586309433
1429448337.30212,GG27,27,20715357.3711194,-6851.57255023718,-219.130888581276
1429448337.40212,GG27,27,20715353.1394381,-6873.48026627302,-219.913199543953
1429448337.50212,GG27,27,20715348.9946963,-6895.38490051031,-219.568610191345
1429448337.60212,GG27,27,20715344.7547824,-6917.30971568823,-219.214707612991
1429448337.70212,GG27,27,20715340.6200402,-6939.18410593271,-219.093635678291
1429448337.80212,GG27,27,20715336.4652591,-6961.11878073215,-218.981876969337
1429448337.90212,GG27,27,20715332.3265146,-6982.98897850513,-218.814238905907
1429448338.00212,GG27,27,20715328.1659093,-7004.90341377258,-220.155343413353
1429448338.10212,GG27,27,20715323.9881799,-7026.78744673729,-218.264758586884
1429448338.20212,GG27,27,20715319.8098299,-7048.65378898382,-218.469649553299
1429448338.30212,GG27,27,20715315.7389435,-7070.52560186386,-219.60586309433
1429448338.40212,GG27,27,20715311.7112165,-7092.40061074495,-218.888744711876
1429448338.50212,GG27,27,20715307.6614821,-7114.29688382149,-219.028443098068
1429448338.60212,GG27,27,20715303.5133871,-7136.14847272635,-217.650085687637
1429448338.70212,GG27,27,20715299.4255525,-7158.01730912924,-218.171626329422
1429448338.80212,GG27,27,20715295.3221513,-7179.83416879177,-217.165797948837
1429448338.90212,GG27,27,20715291.0759678,-7201.68886780739,-218.07849407196
1429448339.00212,GG27,27,20715286.9695872,-7223.50589752197,-217.929482460022
1429448339.10212,GG27,27,20715282.8822124,-7245.33572250605,-218.916684389114
1429448339.20212,GG27,27,20715278.8175286,-7267.14872169495,-217.696651816368
1429448339.30212,GG27,27,20715274.7027691,-7288.94331252575,-217.42656826973
1429448339.40212,GG27,27,20715270.4822292,-7310.75065290928,-217.892229557037
1429448339.50212,GG27,27,20715266.4550853,-7332.54626172781,-217.743217945099
1429448339.60212,GG27,27,20715262.0773996,-7354.33617722988,-218.236818909645
1429448339.70212,GG27,27,20715257.9532235,-7376.13209617138,-218.190252780914
1429448339.80212,GG27,27,20715253.785025,-7397.93300825357,-219.764187932014
1429448339.90212,GG27,27,20715249.4853445,-7419.72572678328,-217.920169234276
1429448340.00212,GG27,27,20715245.259384,-7441.53353261948,-217.23099052906
1429448340.10212,GG27,27,20715241.0595302,-7463.30116015673,-216.86777472496
1429448340.20212,GG27,27,20715236.9941391,-7485.07697528601,-216.979533433914
1429448340.30212,GG27,27,20715232.7234155,-7506.82816392183,-217.370688915253
1429448340.40212,GG27,27,20715228.6250859,-7528.57681280375,-217.491760849953
1429448340.50212,GG27,27,20715224.4904224,-7550.31917959452,-218.19956600666
1429448340.60212,GG27,27,20715220.343559,-7572.10813122988,-218.898057937622
1429448340.70212,GG27,27,20715216.052803,-7593.84934604168,-218.963250517845
1429448340.80212,GG27,27,20715211.794443,-7615.58251303434,-218.15299987793
1429448340.90212,GG27,27,20715207.4849321,-7637.308365345,-217.203050851822
1429448341.00212,GG27,27,20715203.2663913,-7659.0300667882,-218.329951167107
1429448341.10212,GG27,27,20715199.0122761,-7680.7368131876,-216.374173760414
1429448341.20212,GG27,27,20715194.7095656,-7702.47766494751,-217.212364077568
1429448341.30212,GG27,27,20715190.438282,-7724.17026001215,-217.445194721222
1429448341.40212,GG27,27,20715186.3365686,-7745.8923984766,-216.560438275337
1429448341.50212,GG27,27,20715182.032321,-7767.5844643116,-217.249616980553
1429448341.60212,GG27,27,20715177.7802718,-7789.27881789207,-216.616317629814
1429448341.70212,GG27,27,20715173.432355,-7810.95645195246,-216.690823435783
1429448341.80212,GG27,27,20715169.1836853,-7832.64407664537,-215.834006667137
1429448341.90212,GG27,27,20715164.9836685,-7854.3085500598,-216.253101825714
1429448342.00212,GG27,27,20715160.9259289,-7875.9690990448,-215.712934732437
1429448342.10212,GG27,27,20715156.6448334,-7897.62875163555,-215.861946344376
